Date,EMIM.AS,IUSN.DE,IWDA.AS
2024-05-20,31.820999145507812,6.734000205993652,92.5199966430664
2024-05-21,31.618999481201172,6.718999862670898,92.30999755859375
2024-05-22,31.618000030517578,6.699999809265137,92.34500122070312
2024-05-23,31.518999099731445,6.64900016784668,92.37000274658203
2024-05-24,31.395000457763672,6.650000095367432,92.02999877929688
2024-05-27,31.54800033569336,6.686999797821045,92.25
2024-05-28,31.32900047302246,6.65500020980835,91.87999725341797
2024-05-29,31.01799964904785,6.581999778747559,91.5250015258789
2024-05-30,30.934999465942383,6.636000156402588,91.2699966430664
2024-05-31,30.399999618530273,6.61299991607666,90.66999816894531
2024-06-03,30.79199981689453,6.650000095367432,91.34500122070312
2024-06-04,30.26300048828125,6.572999954223633,91.16999816894531
2024-06-05,30.8799991607666,6.613999843597412,92.26000213623047
2024-06-06,31.023000717163086,6.609000205993652,92.5999984741211
2024-06-07,31.08799934387207,6.59499979019165,93.05999755859375
2024-06-10,31.31800079345703,6.614999771118164,93.44999694824219
2024-06-11,31.106000900268555,6.580999851226807,93.31500244140625
2024-06-12,31.34600067138672,6.678999900817871,93.7750015258789
2024-06-13,31.413000106811523,6.585999965667725,93.7699966430664
2024-06-14,31.621999740600586,6.543000221252441,94.02999877929688
2024-06-17,31.66900062561035,6.526000022888184,94.08499908447266
2024-06-18,31.972000122070312,6.579999923706055,94.59500122070312
2024-06-19,32.143001556396484,6.563000202178955,94.7249984741211
2024-06-20,32.053001403808594,6.5960001945495605,95.12000274658203
2024-06-21,32.03499984741211,6.578000068664551,94.75
2024-06-24,32.02199935913086,6.638999938964844,94.94999694824219
2024-06-25,31.809999465942383,6.590000152587891,94.87999725341797
2024-06-26,31.83099937438965,6.566999912261963,94.83499908447266
2024-06-27,31.820999145507812,6.571000099182129,94.83000183105469
2024-06-28,32.00899887084961,6.617000102996826,95.19000244140625
2024-07-01,31.950000762939453,6.561999797821045,94.63500213623047
2024-07-02,31.863000869750977,6.566999912261963,94.78500366210938
2024-07-03,32.196998596191406,6.581999778747559,95.08499908447266
2024-07-04,32.277000427246094,6.590000152587891,95.30000305175781
2024-07-05,32.233001708984375,6.553999900817871,95.33499908447266
2024-07-08,32.33700180053711,6.573999881744385,95.50499725341797
2024-07-09,32.430999755859375,6.543000221252441,95.66000366210938
2024-07-10,32.54999923706055,6.581999778747559,96.02999877929688
2024-07-11,32.70399856567383,6.71999979019165,95.86000061035156
2024-07-12,32.74100112915039,6.798999786376953,96.33999633789062
2024-07-15,32.49599838256836,6.829999923706055,96.33999633789062
2024-07-16,32.51900100708008,6.916999816894531,96.48500061035156
2024-07-17,32.09199905395508,6.910999774932861,95.4749984741211
2024-07-18,31.84000015258789,6.886000156402588,94.92500305175781
2024-07-19,31.54599952697754,6.783999919891357,94.37000274658203
2024-07-22,31.67300033569336,6.822000026702881,94.80999755859375
2024-07-23,31.738000869750977,6.909999847412109,95.70999908447266
2024-07-24,31.416000366210938,6.88100004196167,94.05000305175781
2024-07-25,31.204999923706055,6.8480000495910645,93.55999755859375
2024-07-26,31.368999481201172,6.888999938964844,93.74500274658203
2024-07-29,31.3439998626709,6.8979997634887695,93.91999816894531
2024-07-30,31.34600067138672,6.929999828338623,93.99500274658203
2024-07-31,31.976999282836914,7.006999969482422,95.38999938964844
2024-08-01,31.68899917602539,6.8460001945495605,94.45500183105469
2024-08-02,30.575000762939453,6.539999961853027,90.66500091552734
2024-08-05,29.56100082397461,6.3480000495910645,88.625
2024-08-06,29.79599952697754,6.431000232696533,89.41500091552734
2024-08-07,30.447999954223633,6.520999908447266,90.66000366210938
2024-08-08,30.729999542236328,6.525000095367432,90.66000366210938
2024-08-09,30.825000762939453,6.5289998054504395,91.0250015258789
2024-08-12,31.020000457763672,6.506999969482422,91.17500305175781
2024-08-13,31.10300064086914,6.559999942779541,92.06999969482422
2024-08-14,30.926000595092773,6.554999828338623,92.30000305175781
2024-08-15,31.334999084472656,6.698999881744385,93.92500305175781
2024-08-16,31.584999084472656,6.690999984741211,94.03500366210938
2024-08-19,31.76099967956543,6.730000019073486,94.30999755859375
2024-08-20,31.43400001525879,6.673999786376953,94.0999984741211
2024-08-21,31.50200080871582,6.703999996185303,94.19000244140625
2024-08-22,31.280000686645508,6.729000091552734,94.34500122070312
2024-08-23,31.481000900268555,6.821000099182129,94.375
2024-08-26,31.260000228881836,6.822999954223633,94.30999755859375
2024-08-27,31.308000564575195,6.789000034332275,94.37000274658203
2024-08-28,31.273000717163086,6.7870001792907715,94.33999633789062
2024-08-29,31.545000076293945,6.863999843597412,95.40499877929688
2024-08-30,31.464000701904297,6.8420000076293945,95.08000183105469
